Year,Team,PlayerID,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
1956,Daiei Stars,akamat000ryo,Ryo Akamatsu,23,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,Daiei Stars,akiyam002tak,Takeshi Akiyama*,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,Daiei Stars,aoyama000hir,Hiroharu Aoyama*,23,39,31,26,1,3,1,0,0,0,0,0,2,10,0.115,0.179,0.154,0.332,4,0,0,3,0,0
1956,Daiei Stars,arai--000shi,Shigeru Arai*,20,69,135,127,9,34,5,0,1,20,0,3,7,19,0.268,0.304,0.331,0.634,42,3,0,0,1,1
1956,Daiei Stars,edamur000tsu,Tsutomu Edamura,23,121,416,387,30,93,17,3,4,40,10,6,21,59,0.24,0.283,0.331,0.613,128,6,3,2,3,0
1956,Daiei Stars,goto--000osa,Osamu Goto*,22,42,53,48,1,7,1,1,0,0,0,0,3,11,0.146,0.196,0.208,0.404,10,0,0,2,0,0
1956,Daiei Stars,hanaza000hid,Hideo Hanazawa,19,12,6,6,0,3,0,0,0,0,0,0,0,3,0.5,0.5,0.5,1,3,0,0,0,0,0
1956,Daiei Stars,hara--000sei,Seiji Hara,21,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,Daiei Stars,hatta-000tad,Tadashi Hatta*,19,103,332,307,28,82,13,5,3,20,7,4,18,21,0.267,0.307,0.371,0.678,114,8,0,6,1,1
1956,Daiei Stars,hayash000gii,Giichi Hayashi,36,25,42,38,3,11,0,0,0,4,0,0,1,2,0.29,0.308,0.29,0.597,11,0,0,3,0,0
1956,Daiei Stars,hayash000hid,Hideki Hayashi,23,12,8,8,0,1,1,0,0,0,0,0,0,1,0.125,0.125,0.25,0.375,2,1,0,0,0,0
1956,Daiei Stars,hirano001ken,Kenji Hirano,28,57,130,117,9,23,2,0,2,5,1,2,11,32,0.197,0.271,0.265,0.536,31,2,1,1,0,0
1956,Daiei Stars,hosaka000yuk,Yukinaga Hosaka,24,115,340,326,25,73,9,1,7,36,4,4,8,63,0.224,0.243,0.322,0.565,105,5,1,2,3,0
1956,Daiei Stars,kamiic000aki,Akio Kamiichi,23,62,155,145,20,32,12,0,4,13,1,1,9,31,0.221,0.266,0.386,0.652,56,3,0,1,0,0
