Year,Team,PlayerID,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
1989,Yokohama Taiyo Whales,choshi000tos,Toshio Choshi,27,114,453,402,43,113,30,0,2,26,8,4,18,53,0.281,0.318,0.371,0.688,149,10,4,28,1,0
1989,Yokohama Taiyo Whales,daimon000kaz,Kazuhiko Daimon,24,38,65,53,2,5,1,0,1,2,0,0,1,20,0.094,0.111,0.17,0.281,9,0,0,11,0,0
1989,Yokohama Taiyo Whales,endo--000kaz,Kazuhiko Endo,34,21,29,26,1,5,1,0,0,1,0,0,0,12,0.192,0.192,0.231,0.423,6,0,0,3,0,0
1989,Yokohama Taiyo Whales,hino--000yos,Yoshiaki Hino,27,48,98,85,8,20,5,0,2,8,0,0,10,19,0.235,0.32,0.365,0.684,31,1,1,1,1,1
1989,Yokohama Taiyo Whales,horiba000hid,Hidetaka Horiba,34,6,6,6,0,1,0,0,0,0,0,0,0,1,0.167,0.167,0.167,0.333,1,0,0,0,0,0
1989,Yokohama Taiyo Whales,ichika000kaz,Kazumasa Ichikawa,30,103,294,267,19,62,12,0,5,19,0,1,12,30,0.232,0.267,0.333,0.6,89,8,1,13,1,3
1989,Yokohama Taiyo Whales,ishiba000mit,Mitsugu Ishibashi,32,68,76,63,14,17,3,1,1,4,7,0,11,17,0.27,0.378,0.397,0.775,25,0,0,2,0,2
1989,Yokohama Taiyo Whales,ishii-003tak,Takuro Ishii*,18,17,5,5,1,2,0,0,0,0,0,0,0,2,0.4,0.4,0.4,0.8,2,0,0,0,0,0
1989,Yokohama Taiyo Whales,kakeha000mit,Mitsunori Kakehata,26,36,42,36,1,6,2,0,0,0,0,0,0,7,0.167,0.189,0.222,0.411,8,2,1,5,0,0
1989,Yokohama Taiyo Whales,katahi000shu,Shinsaku Katahira*,39,38,41,40,5,10,4,0,1,6,0,0,1,7,0.25,0.268,0.425,0.693,17,2,0,0,0,0
1989,Yokohama Taiyo Whales,kato--000hir,Hirokazu Kato#,37,76,90,76,6,20,6,0,1,21,3,1,10,16,0.263,0.344,0.382,0.726,29,3,1,0,3,2
1989,Yokohama Taiyo Whales,kawano000yas,Yasuhiko Kawano,28,36,92,87,9,23,3,1,3,15,1,0,3,18,0.264,0.286,0.425,0.711,37,2,0,1,1,0
1989,Yokohama Taiyo Whales,matsum000yut,Yutaka Matsumoto,26,49,17,16,1,1,0,0,0,0,0,0,1,11,0.063,0.118,0.063,0.18,1,0,0,0,0,0
1989,Yokohama Taiyo Whales,miyaza000fut,Futoshi Miyazato*,24,46,117,109,9,32,7,1,0,11,3,2,2,13,0.294,0.304,0.376,0.68,41,2,1,2,3,0
1989,Yokohama Taiyo Whales,muraok000koi,Koichi Muraoka#,28,51,98,82,10,20,4,0,1,4,4,4,9,10,0.244,0.319,0.329,0.648,27,1,0,7,0,0
1989,Yokohama Taiyo Whales,nakaya001hir,Hiroaki Nakayama,21,45,17,15,0,2,0,0,0,0,0,0,0,2,0.133,0.133,0.133,0.267,2,0,0,2,0,0
1989,Yokohama Taiyo Whales,niura-000his,Hisao Niura*,38,30,64,59,4,8,1,0,0,5,0,0,1,19,0.136,0.15,0.153,0.303,9,1,0,4,0,0
1989,Yokohama Taiyo Whales,nomura001hir,Hiroki Nomura*,20,34,25,22,2,5,1,0,0,2,0,0,1,6,0.227,0.261,0.273,0.534,6,0,0,2,0,0
1989,Yokohama Taiyo Whales,okamot000tet,Tetsushi Okamoto,28,6,7,7,1,2,1,0,0,2,0,0,0,0,0.286,0.286,0.429,0.714,3,0,0,0,0,0
1989,Yokohama Taiyo Whales,okamot000tor,Toru Okamoto*,24,37,15,13,2,1,0,0,0,0,0,0,1,2,0.077,0.143,0.077,0.22,1,0,0,1,0,0
1989,Yokohama Taiyo Whales,ono---000yuj,Yuji Ono,28,51,124,119,7,33,9,0,1,15,0,0,3,32,0.277,0.295,0.378,0.673,45,2,0,2,0,0
1989,Yokohama Taiyo Whales,pacior001jam,Jim Paciorek,29,118,473,435,48,145,32,3,12,62,2,3,33,45,0.333,0.38,0.503,0.883,219,9,1,2,2,4
1989,Yokohama Taiyo Whales,ponce-002car,Carlos Ponce,30,130,562,512,69,135,33,7,24,81,12,6,33,91,0.264,0.313,0.496,0.809,254,11,8,0,9,2
1989,Yokohama Taiyo Whales,saito-000aki,Akio Saito,34,18,43,43,0,6,1,0,0,5,0,0,0,13,0.14,0.14,0.163,0.302,7,1,0,0,0,0
1989,Yokohama Taiyo Whales,shimiz000yos,Yoshiyuki Shimizu,25,28,63,56,5,13,2,0,1,3,0,1,2,17,0.232,0.267,0.321,0.588,18,1,1,3,1,0
1989,Yokohama Taiyo Whales,shindo001tat,Tatsuya Shindo,19,56,90,83,8,20,4,2,2,9,0,0,4,24,0.241,0.276,0.41,0.686,34,0,0,3,0,0
1989,Yokohama Taiyo Whales,takagi000yut,Yutaka Takagi#,31,127,567,497,71,138,29,2,5,31,32,17,61,72,0.278,0.36,0.374,0.734,186,6,3,6,0,6
1989,Yokohama Taiyo Whales,takaha003kaz,Kazuhiko Takahashi,28,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,Yokohama Taiyo Whales,takaha000mas,Masahiro Takahashi#,24,86,305,268,25,60,14,0,2,27,5,4,30,47,0.224,0.304,0.299,0.602,80,4,2,2,3,6
1989,Yokohama Taiyo Whales,tanabe000man,Manabu Tanabe*,24,25,7,6,1,2,1,0,0,0,0,0,0,3,0.333,0.333,0.5,0.833,3,0,0,1,0,0
1989,Yokohama Taiyo Whales,tanish001mot,Motonobu Tanishige,18,80,171,154,9,27,2,2,3,10,0,0,13,43,0.175,0.247,0.273,0.52,42,4,2,1,1,3
1989,Yokohama Taiyo Whales,tashir000tom,Tomio Tashiro,34,55,115,106,7,25,4,0,0,5,1,0,6,21,0.236,0.274,0.274,0.548,29,4,0,2,1,2
1989,Yokohama Taiyo Whales,yamaza000ken,Kenichi Yamazaki*,26,129,534,476,64,147,24,5,7,56,17,7,38,59,0.309,0.36,0.424,0.784,202,6,4,9,7,3
1989,Yokohama Taiyo Whales,yashik000kan,Kaname Yashiki#,30,68,171,155,22,32,5,1,2,10,11,3,13,23,0.207,0.272,0.29,0.563,45,4,1,2,0,0
1989,Yokohama Taiyo Whales,yokota000aki,Akimasa Yokotani*,26,13,23,23,0,6,0,0,0,0,0,0,0,1,0.261,0.261,0.261,0.522,6,2,0,0,0,0
