Year,Team,PlayerID,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
1973,Nitaku Home Flyers,aimoto000kaz,Kazunori Aimoto,24,26,47,41,4,9,1,0,2,5,0,1,6,10,0.22,0.319,0.39,0.709,16,0,0,0,0,1
1973,Nitaku Home Flyers,eda---000koi,Koichi Eda?,25,15,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1973,Nitaku Home Flyers,fujiwa000mak,Makoto Fujiwara,28,18,2,2,0,2,0,0,0,0,0,1,0,0,1,1,1,2,2,0,0,0,0,0
1973,Nitaku Home Flyers,funada000mas,Masao Funada,21,22,11,10,4,2,2,0,0,1,1,1,1,2,0.2,0.273,0.4,0.673,4,0,0,0,0,0
1973,Nitaku Home Flyers,harimo000isa,Isao Harimoto*,33,128,546,441,77,143,18,0,33,93,12,6,93,32,0.324,0.444,0.59,1.034,260,4,6,1,5,19
1973,Nitaku Home Flyers,hayash000ken,Kenzo Hayashi,30,23,13,12,3,0,0,0,0,0,2,0,1,1,0,0.077,0,0.077,0,1,0,0,0,1
1973,Nitaku Home Flyers,hishik000aki,Akira Hishikawa,26,29,35,31,2,5,0,0,1,1,0,0,2,10,0.161,0.257,0.258,0.515,8,1,2,0,0,0
1973,Nitaku Home Flyers,imai--000tsu,Tsutomu Imai*,28,42,42,38,4,9,1,1,0,3,1,0,3,6,0.237,0.293,0.316,0.609,12,2,0,1,0,0
1973,Nitaku Home Flyers,kamoga000kiy,Kiyoshi Kamogawa,25,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,Nitaku Home Flyers,kaneda000tam,Tomehiro Kaneda,26,37,51,45,3,8,1,0,0,2,0,0,0,8,0.178,0.174,0.2,0.374,9,0,0,5,1,0
1973,Nitaku Home Flyers,kato--000tos,Toshio Kato,25,106,334,283,33,83,9,0,12,46,3,2,37,33,0.293,0.39,0.452,0.842,128,11,9,3,2,1
1973,Nitaku Home Flyers,kosaka000tos,Toshihiko Kosaka*,25,7,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0
1973,Nitaku Home Flyers,misawa000kes,Kesaharu Misawa*,32,75,82,72,4,16,1,0,0,14,0,0,9,10,0.222,0.305,0.236,0.541,17,4,0,0,1,2
1973,Nitaku Home Flyers,miura-001mas,Masaki Miura,23,27,25,23,0,0,0,0,0,0,0,0,1,14,0,0.042,0,0.042,0,0,0,1,0,0
1973,Nitaku Home Flyers,miyaza000sho,Shoji Miyazaki,30,27,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1973,Nitaku Home Flyers,morina000chi,Chikara Morinaka#,33,18,20,18,1,1,0,0,0,0,0,0,0,6,0.056,0.056,0.056,0.111,1,0,0,2,0,0
1973,Nitaku Home Flyers,nakaha000mas,Katsutoshi Nakahara,28,76,83,75,6,20,2,0,1,3,2,0,7,8,0.267,0.325,0.333,0.659,25,4,0,0,1,0
1973,Nitaku Home Flyers,niimi-000sat,Satoshi Niimi,20,54,74,65,1,11,2,0,0,4,0,0,5,24,0.169,0.229,0.2,0.429,13,1,0,4,0,0
1973,Nitaku Home Flyers,ogata-000tos,Toshifumi Ogata,24,18,10,9,1,2,0,0,0,0,1,1,1,1,0.222,0.3,0.222,0.522,2,0,0,0,0,0
1973,Nitaku Home Flyers,okaji-000kaz,Kazuhiko Okaji*,21,32,33,32,2,7,1,0,2,7,0,0,1,7,0.219,0.242,0.438,0.68,14,0,0,0,0,0
1973,Nitaku Home Flyers,okamur000koj,Koji Okamura,32,72,185,159,11,33,4,0,3,13,0,3,23,20,0.208,0.314,0.289,0.603,46,6,2,0,1,2
1973,Nitaku Home Flyers,omuro-000kat,Katsumi Omuro#,22,102,187,165,19,41,2,0,2,7,15,2,10,18,0.249,0.296,0.297,0.593,49,1,1,11,0,1
1973,Nitaku Home Flyers,oshita000tsu,Tsuyoshi Oshita,28,107,458,406,62,106,6,3,8,30,24,13,39,27,0.261,0.328,0.35,0.678,142,6,2,10,1,0
1973,Nitaku Home Flyers,osugi-000kat,Katsuo Osugi,28,130,548,478,74,129,14,1,34,85,3,1,59,56,0.27,0.35,0.517,0.867,247,21,4,0,7,2
1973,Nitaku Home Flyers,haku--000jin,In-cheon Paek,29,96,312,291,27,72,13,0,6,20,8,6,16,22,0.247,0.29,0.354,0.644,103,5,2,2,1,2
1973,Nitaku Home Flyers,redmon002jam,Jim Redmon,26,73,239,230,23,56,7,0,5,24,5,1,4,22,0.244,0.259,0.339,0.599,78,12,2,0,3,0
1973,Nitaku Home Flyers,sakamo000tos,Toshizo Sakamoto,29,130,530,478,60,128,20,0,10,41,7,7,37,32,0.268,0.322,0.372,0.694,178,6,3,8,4,1
1973,Nitaku Home Flyers,sakudo000sus,Susumu Sakudo,30,10,13,12,1,3,0,0,0,1,0,0,0,2,0.25,0.308,0.25,0.558,3,0,1,0,0,0
1973,Nitaku Home Flyers,saruwa000hir,Hiroshige Saruwatari,24,25,31,30,5,7,0,0,0,0,0,1,0,6,0.233,0.258,0.233,0.491,7,1,1,0,0,0
1973,Nitaku Home Flyers,sendo-000mik,Mikio Sendo*,25,127,507,444,55,122,16,3,10,57,2,3,44,25,0.275,0.341,0.392,0.733,174,8,4,8,7,0
1973,Nitaku Home Flyers,suenag000yos,Yoshiyuki Suenaga*,25,74,186,165,14,39,4,1,4,15,1,3,12,21,0.236,0.294,0.346,0.64,57,1,2,6,1,1
1973,Nitaku Home Flyers,sugita000his,Hisao Sugita,24,18,4,4,0,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5,1,0,0,0,0,0
1973,Nitaku Home Flyers,takaha001hir,Hiroshi Takahashi,27,52,129,117,8,25,5,1,0,5,3,2,8,10,0.214,0.268,0.274,0.541,32,5,1,2,1,0
1973,Nitaku Home Flyers,takaha000nao,Naoki Takahashi,28,35,59,48,4,4,0,0,0,0,0,0,5,19,0.083,0.17,0.083,0.253,4,1,0,6,0,0
1973,Nitaku Home Flyers,uda---000tos,Toshoku Uda,24,12,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1973,Nitaku Home Flyers,watana003hid,Hidetake Watanabe,31,43,77,73,2,10,3,0,0,4,0,0,0,26,0.137,0.149,0.178,0.327,13,1,1,3,0,0
1973,Nitaku Home Flyers,yaezaw000ken,Kenichi Yaezawa,21,6,9,8,0,0,0,0,0,0,1,0,1,2,0,0.111,0,0.111,0,0,0,0,0,0
1973,Nitaku Home Flyers,yamaza003tak,Takeaki Yamasaki*,32,40,7,7,0,2,0,0,0,1,0,0,0,2,0.286,0.286,0.286,0.571,2,0,0,0,0,0
