Year,Team,PlayerID,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
1970,Yakult Atoms,asano-000kei,Keishi Asano,21,28,40,37,2,6,2,0,0,5,0,0,1,17,0.162,0.184,0.216,0.4,8,0,0,2,0,0
1970,Yakult Atoms,chance001rob,Bob Chance*,29,88,264,253,15,59,10,0,6,26,3,1,7,56,0.233,0.254,0.344,0.598,87,6,1,0,3,1
1970,Yakult Atoms,fujiwa000mak,Makoto Fujiwara,25,27,30,26,0,1,0,0,0,0,0,0,2,13,0.039,0.107,0.039,0.146,1,1,0,2,0,0
1970,Yakult Atoms,fukuto000kun,Kunio Fukutomi*,27,126,465,443,39,106,14,5,8,37,12,7,15,74,0.239,0.263,0.348,0.611,154,6,0,5,2,0
1970,Yakult Atoms,ihara-000shi,Shinichiro Ihara,18,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1970,Yakult Atoms,inoue-000yoi,Yoichi Inoue,21,49,64,57,6,16,0,2,0,1,0,1,5,16,0.281,0.339,0.351,0.69,20,3,0,2,0,0
1970,Yakult Atoms,ishido000shi,Shiroku Ishido,29,30,37,32,0,3,0,1,0,2,0,0,1,10,0.094,0.147,0.156,0.303,5,0,1,3,0,0
1970,Yakult Atoms,ishiok000koz,Kozo Ishioka,29,37,43,38,1,4,1,0,0,0,0,0,2,19,0.105,0.15,0.132,0.282,5,0,0,3,0,0
1970,Yakult Atoms,kanai-000mot,Motomi Kanai,21,16,20,17,2,4,0,0,0,0,0,0,1,4,0.235,0.278,0.235,0.513,4,0,0,2,0,0
1970,Yakult Atoms,kato--000tos,Toshio Kato,22,32,83,70,10,18,1,2,3,11,0,1,8,14,0.257,0.374,0.457,0.831,32,3,5,0,0,2
1970,Yakult Atoms,kawamu000yas,Yasuhiko Kawamura,29,29,12,12,0,2,0,0,0,0,0,0,0,5,0.167,0.167,0.167,0.333,2,1,0,0,0,0
1970,Yakult Atoms,kido--000nor,Norifumi Kido,31,84,190,178,9,29,2,1,1,9,0,1,5,34,0.163,0.186,0.202,0.388,36,1,0,7,0,0
