Year,Team,PlayerID,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
1956,Yomiuri Giants,aoki--002tak,Takao Aoki,21,5,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1956,Yomiuri Giants,bessho000tak,Takehiko Bessho,33,54,124,115,12,28,3,0,1,10,0,0,2,20,0.244,0.252,0.296,0.548,34,3,0,5,2,0
1956,Yomiuri Giants,chiba-000shi,Shigeru Chiba,37,15,14,10,2,3,1,0,0,0,0,1,2,5,0.3,0.417,0.4,0.817,4,0,0,2,0,0
1956,Yomiuri Giants,fujio-000shi,Shigeru Fujio,21,117,443,406,43,112,19,2,14,58,12,2,22,62,0.276,0.316,0.436,0.752,177,9,3,9,3,1
1956,Yomiuri Giants,higasa000kaz,Kazuo Higasa,36,61,53,49,8,9,0,0,2,7,0,1,4,14,0.184,0.245,0.306,0.551,15,1,0,0,0,0
1956,Yomiuri Giants,hirai-000sab,Saburo Hirai,32,93,278,232,30,51,8,2,3,29,5,5,26,20,0.22,0.3,0.31,0.61,72,6,1,18,1,0
1956,Yomiuri Giants,hirook000tat,Tatsuro Hirooka,24,93,381,343,46,80,17,1,9,32,8,3,25,56,0.233,0.29,0.367,0.658,126,2,3,9,1,1
1956,Yomiuri Giants,hirota000jun,Jun Hirota?,30,30,72,69,6,20,1,1,2,15,1,0,3,11,0.29,0.319,0.42,0.74,29,1,0,0,0,0
1956,Yomiuri Giants,horiuc000ats,Sho Horiuchi,20,37,66,64,5,11,0,0,0,2,0,0,1,13,0.172,0.185,0.172,0.357,11,0,0,1,0,0
1956,Yomiuri Giants,iritan000mas,Masanori Iritani,27,7,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1956,Yomiuri Giants,iwamot003tak,Takashi Iwamoto,26,125,389,342,43,87,18,2,8,46,7,5,28,34,0.254,0.321,0.389,0.71,133,8,7,9,3,2
1956,Yomiuri Giants,iwashi000mor,Morimichi Iwashita*,24,61,36,33,13,8,2,1,0,2,2,0,2,7,0.242,0.286,0.364,0.649,12,1,0,1,0,0
1956,Yomiuri Giants,kakura000min,Minoru Kakurai*,22,110,269,246,35,54,11,3,9,29,10,3,18,41,0.22,0.28,0.398,0.678,98,3,3,1,1,0
1956,Yomiuri Giants,kashiw000bun,Bunji Kashiwaeda?,31,22,32,22,0,2,1,1,0,3,0,0,8,7,0.091,0.333,0.227,0.561,5,1,0,2,0,0
1956,Yomiuri Giants,kawaka000tet,Tetsuharu Kawakami*,36,128,542,490,54,160,23,4,5,67,16,13,46,36,0.327,0.387,0.42,0.807,206,10,3,2,1,22
1956,Yomiuri Giants,kido--000yos,Yoshinori Kido,19,25,22,20,3,5,0,0,1,2,0,0,0,3,0.25,0.25,0.4,0.65,8,0,0,2,0,0
1956,Yomiuri Giants,kunima000aki,Akira Kunimatsu*,21,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1956,Yomiuri Giants,minami000yuk,Yuko Minamimura,39,63,112,94,8,22,6,1,0,13,2,2,12,10,0.234,0.327,0.319,0.646,30,2,1,5,0,0
1956,Yomiuri Giants,miyamo000tos,Toshio Miyamoto,23,113,438,392,55,103,12,5,19,69,8,6,34,70,0.263,0.324,0.464,0.788,182,11,3,6,3,0
1956,Yomiuri Giants,mori--000mas,Masahiko Mori*,19,13,14,13,0,1,0,0,0,0,0,0,0,6,0.077,0.143,0.077,0.22,1,0,1,0,0,0
1956,Yomiuri Giants,munesu000sus,Susumu Munesue,23,11,3,3,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1956,Yomiuri Giants,naito-000hir,Hirofumi Naito,25,125,359,338,36,76,16,1,5,33,3,7,8,53,0.225,0.248,0.323,0.57,109,5,3,8,2,0
1956,Yomiuri Giants,nakao-000hir,Hiroshi Nakao*,36,29,30,24,2,4,1,0,0,2,0,0,1,4,0.167,0.2,0.208,0.408,5,0,0,5,0,0
1956,Yomiuri Giants,otomo-000tak,Takumi Otomo,31,29,58,50,2,6,1,0,0,6,0,0,0,12,0.12,0.135,0.14,0.275,7,0,1,6,1,0
1956,Yomiuri Giants,sakaza000kaz,Kazuhiko Sakazaki*,18,86,170,162,15,35,8,2,1,24,4,1,5,29,0.216,0.247,0.309,0.556,50,1,2,0,1,1
1956,Yomiuri Giants,totoki000kei,Keishi Totoki*,20,32,50,45,6,12,1,1,1,5,1,3,3,11,0.267,0.34,0.4,0.74,18,0,2,0,0,0
1956,Yomiuri Giants,tsuchi002mas,Masataka Tsuchiya,20,115,333,303,44,78,11,3,6,27,6,10,20,53,0.257,0.305,0.373,0.678,113,7,2,5,3,0
1956,Yomiuri Giants,yasuha000tat,Tatsuyoshi Yasuhara,20,45,81,74,10,20,3,0,1,4,0,0,1,12,0.27,0.276,0.351,0.628,26,0,0,5,1,0
1956,Yomiuri Giants,yonami001wal,Wally Yonamine*,31,123,528,452,86,153,20,4,13,47,25,9,63,72,0.339,0.42,0.487,0.907,220,4,2,9,2,7
1956,Yomiuri Giants,yoshih000tak,Taketoshi Yoshiwara*,18,34,30,29,0,3,0,1,0,0,0,0,0,15,0.103,0.103,0.172,0.276,5,1,0,1,0,0
