Year,Team,PlayerID,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
1950,Nishinippon Pirates,hayash001shi,Shigeru Hayashi,26,23,36,34,1,5,1,0,0,3,0,0,2,8,0.147,0.194,0.177,0.371,6,1,0,0,NA,NA
1950,Nishinippon Pirates,hibino000tak,Takeshi Hibino,30,107,390,348,40,100,13,2,10,47,0,2,39,18,0.287,0.359,0.422,0.782,147,8,0,3,NA,NA
1950,Nishinippon Pirates,hirai-000sab,Saburo Hirai,26,103,476,437,76,135,15,3,13,56,28,9,37,27,0.309,0.363,0.446,0.809,195,8,0,2,NA,NA
1950,Nishinippon Pirates,inaba-000iku,Ikuzo Inaba,21,3,3,3,0,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,1,1,0,0,NA,NA
1950,Nishinippon Pirates,kayano000ken,Kenichi Kayano,33,11,15,14,1,1,0,0,0,0,0,0,0,3,0.071,0.071,0.071,0.143,1,0,0,1,NA,NA
1950,Nishinippon Pirates,kimura000yas,Yasuhisa Kimura,26,66,219,207,17,40,7,2,1,18,3,2,11,15,0.193,0.234,0.261,0.495,54,6,0,1,NA,NA
1950,Nishinippon Pirates,kiyoha000hat,Hatsuo Kiyohara,32,117,468,423,43,101,9,0,5,69,6,4,44,15,0.239,0.311,0.296,0.606,125,12,0,1,NA,NA
1950,Nishinippon Pirates,kojima000tos,Toshio Kojima,36,35,108,103,8,26,8,0,2,11,1,2,5,13,0.252,0.287,0.388,0.675,40,3,0,0,NA,NA
1950,Nishinippon Pirates,kyuki-000isa,Isao Kyuki*,24,28,54,53,2,10,1,0,1,3,1,0,0,3,0.189,0.204,0.264,0.468,14,3,1,0,NA,NA
1950,Nishinippon Pirates,minami000yuk,Yuko Minamimura,33,96,404,377,72,113,13,9,11,55,34,13,25,30,0.3,0.345,0.47,0.814,177,10,1,1,NA,NA
1950,Nishinippon Pirates,mori--000kot,Hirotaro Mori,35,29,64,61,4,13,1,0,0,7,0,1,2,7,0.213,0.238,0.23,0.468,14,1,0,1,NA,NA
1950,Nishinippon Pirates,nagano000shi,Shigeru Nagano,36,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1950,Nishinippon Pirates,nagato000yuk,Yukichi Nagatoshi*,29,132,582,497,90,151,20,12,21,80,15,10,82,54,0.304,0.406,0.519,0.925,258,14,3,0,NA,NA
1950,Nishinippon Pirates,nomoto000kii,Kiichiro Nomoto,28,48,109,99,7,10,0,1,0,4,0,0,6,6,0.101,0.16,0.121,0.282,12,4,1,3,NA,NA
1950,Nishinippon Pirates,ogata-001tos,Toshiaki Ogata,28,49,128,118,6,32,4,0,1,9,0,0,2,10,0.271,0.307,0.331,0.637,39,5,4,4,NA,NA
1950,Nishinippon Pirates,okamot000mit,Mitsuo Okamoto,29,40,101,98,6,19,3,0,0,3,2,1,2,14,0.194,0.21,0.225,0.435,22,5,0,1,NA,NA
1950,Nishinippon Pirates,sakura000tar,Taro Sakurai,33,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1950,Nishinippon Pirates,sekigu000sei,Seiji Sekiguchi,24,132,503,473,62,120,18,3,18,73,2,3,27,71,0.254,0.298,0.419,0.717,198,7,3,0,NA,NA
1950,Nishinippon Pirates,shigem000mic,Michio Shigematsu,33,36,60,58,10,10,1,0,3,10,0,0,2,13,0.172,0.2,0.345,0.545,20,0,0,0,NA,NA
1950,Nishinippon Pirates,shimo-000kat,Katsuma Shimoo*,31,61,159,143,11,26,2,1,0,9,3,2,13,19,0.182,0.26,0.21,0.469,30,3,2,1,NA,NA
1950,Nishinippon Pirates,suzuki001tad,Tadashi Suzuki,28,10,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1950,Nishinippon Pirates,tabe--000ter,Teruo Tabe,33,120,465,400,65,109,21,4,16,72,8,5,64,58,0.273,0.374,0.465,0.839,186,13,1,0,NA,NA
1950,Nishinippon Pirates,tamaga000kao,Kaoru Tamagawa,19,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1950,Nishinippon Pirates,tanaam000eij,Eiji Tanaami,25,83,281,263,39,73,10,1,1,14,26,11,18,32,0.278,0.324,0.335,0.658,88,4,0,0,NA,NA
1950,Nishinippon Pirates,teshir000kaz,Kazuhiko Teshirogi,25,25,66,56,7,19,3,2,0,4,0,1,8,5,0.339,0.422,0.464,0.886,26,2,0,2,NA,NA
1950,Nishinippon Pirates,tsukam000hir,Hiroyoshi Tsukamoto,31,113,500,444,64,115,25,2,3,33,36,8,50,25,0.259,0.334,0.345,0.679,153,12,0,6,NA,NA
1950,Nishinippon Pirates,yabuta000mas,Masanori Yabuta*,26,6,10,10,0,4,0,0,0,3,0,0,0,0,0.4,0.4,0.4,0.8,4,0,0,0,NA,NA
