Year,Team,PlayerID,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
1961,Osaka Kintetsu Buffaloes,bando-000sat,Satomi Bando,19,16,5,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1961,Osaka Kintetsu Buffaloes,bloomf001gor,Jack Bloomfield*,28,108,391,354,44,105,27,4,7,32,7,4,30,41,0.297,0.355,0.455,0.81,161,4,3,2,2,3
1961,Osaka Kintetsu Buffaloes,bottle001ron,Ron Bottler,27,31,46,40,0,7,1,0,0,0,0,0,3,5,0.175,0.233,0.2,0.433,8,1,0,3,0,1
1961,Osaka Kintetsu Buffaloes,esaki-000ter,Teruo Esaki,26,48,24,21,1,4,1,0,0,0,0,0,2,7,0.191,0.261,0.238,0.499,5,0,0,1,0,0
1961,Osaka Kintetsu Buffaloes,fukuha000mas,Masaru Fukuhara,21,14,6,5,1,0,0,0,0,0,0,0,1,5,0,0.167,0,0.167,0,0,0,0,0,0
1961,Osaka Kintetsu Buffaloes,hayaka000yas,Yasuo Hayakawa,20,10,6,5,0,0,0,0,0,0,0,1,1,4,0,0.167,0,0.167,0,0,0,0,0,0
1961,Osaka Kintetsu Buffaloes,higash000tak,Takashi Higashida,24,24,21,20,1,3,0,0,1,1,0,0,1,7,0.15,0.191,0.3,0.491,6,1,0,0,0,0
1961,Osaka Kintetsu Buffaloes,iko---000ter,Teruo Iko*,27,77,110,101,10,25,4,0,0,6,0,0,5,13,0.248,0.303,0.287,0.59,29,1,3,1,0,0
1961,Osaka Kintetsu Buffaloes,itoh--000hir,Hirofumi Ito,19,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,Osaka Kintetsu Buffaloes,iwashi000mor,Morimichi Iwashita*,29,82,200,185,16,37,4,3,0,13,2,4,10,43,0.2,0.245,0.254,0.499,47,3,1,4,0,0
1961,Osaka Kintetsu Buffaloes,kadogu000hid,Hideo Kadoguchi,19,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1961,Osaka Kintetsu Buffaloes,kakura000min,Minoru Kakurai*,27,93,177,159,16,27,2,1,6,12,3,0,9,52,0.17,0.219,0.308,0.527,49,0,1,8,0,1
1961,Osaka Kintetsu Buffaloes,kato--005mas,Masatoshi Kato,26,125,340,296,23,62,11,1,5,29,4,7,36,63,0.21,0.301,0.304,0.605,90,5,4,1,3,0
