Year,Team,PlayerID,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
1955,Tombo Unions,aizawa000sus,Susumu Aizawa,25,60,43,36,4,8,2,0,0,1,2,1,1,8,0.222,0.243,0.278,0.521,10,0,0,6,0,0
1955,Tombo Unions,aoki--000tsu,Jun Aoki,19,33,50,45,4,5,0,2,0,0,0,1,5,11,0.111,0.2,0.2,0.4,9,0,0,0,0,0
1955,Tombo Unions,bussan001don,Don Bussan?,22,76,204,188,13,42,11,0,6,26,2,1,11,46,0.223,0.262,0.378,0.64,71,5,0,2,3,0
1955,Tombo Unions,hagiwa000aki,Akira Hagiwara,28,114,291,274,16,50,10,3,1,21,2,2,11,46,0.183,0.213,0.252,0.465,69,9,0,5,1,0
1955,Tombo Unions,harada000yas,Yasuaki Harada,23,4,5,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1955,Tombo Unions,hasega000hir,Hiroshi Hasegawa,18,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1955,Tombo Unions,higash000nat,Natsuki Higashidani*,24,92,161,147,12,30,1,3,1,9,2,3,12,29,0.204,0.261,0.272,0.533,40,0,0,0,2,0
1955,Tombo Unions,higuch000sad,Sadakazu Higuchi,22,49,80,70,4,9,2,0,0,3,0,0,5,14,0.129,0.187,0.157,0.344,11,0,0,5,0,0
1955,Tombo Unions,hyodo-000kiy,Tadashi Hyodo*,20,89,98,89,15,17,1,2,0,7,3,5,8,14,0.191,0.255,0.247,0.502,22,0,0,0,1,0
1955,Tombo Unions,ichika000har,Haruhiko Ichikawa,19,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1955,Tombo Unions,ishika000sus,Susumu Ishikawa*,23,57,132,116,11,35,12,1,0,10,5,5,8,21,0.302,0.347,0.422,0.769,49,1,1,5,2,0
1955,Tombo Unions,ishiza000mas,Masakatsu Ishizaki,19,1,2,2,1,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0
1955,Tombo Unions,itoh--001shi,Shiro Ito,22,24,18,18,1,2,1,0,0,0,0,0,0,7,0.111,0.111,0.167,0.278,3,1,0,0,0,0
1955,Tombo Unions,kasaha000kaz,Kazuo Kasahara*,35,114,297,263,25,72,13,3,1,31,5,2,32,23,0.274,0.354,0.357,0.711,94,3,1,0,1,1
1955,Tombo Unions,kato--000aki,Akiro Kato,24,115,255,229,19,50,9,5,0,25,3,5,19,35,0.218,0.28,0.301,0.581,69,6,2,1,4,0
1955,Tombo Unions,kawata000yuk,Yukio Kawada,19,10,7,7,0,1,0,0,0,0,0,0,0,4,0.143,0.143,0.143,0.286,1,0,0,0,0,0
1955,Tombo Unions,kochi-000tak,Takuji Kouchi,35,111,365,324,26,87,7,2,1,23,3,3,26,29,0.269,0.322,0.312,0.634,101,9,1,11,3,1
1955,Tombo Unions,kuriki000tak,Takayuki Kuriki,25,131,395,370,44,89,13,0,6,18,26,12,17,47,0.241,0.274,0.324,0.599,120,3,1,5,2,0
1955,Tombo Unions,kuroda000kaz,Kazuhiro Kuroda,30,129,440,414,30,98,17,0,4,37,6,5,18,49,0.237,0.269,0.307,0.576,127,5,1,5,2,1
1955,Tombo Unions,maekaw000tad,Tadao Maekawa,26,129,562,500,64,117,10,2,6,31,26,7,47,50,0.234,0.301,0.298,0.599,149,5,1,13,1,1
1955,Tombo Unions,matsuo000ich,Ichiro Matsuoka,21,24,37,33,2,5,2,0,0,3,2,0,2,5,0.152,0.243,0.212,0.455,7,0,2,0,0,0
1955,Tombo Unions,mise--000mas,Masayasu Mise,26,126,323,294,28,56,10,2,0,14,11,13,16,53,0.191,0.232,0.238,0.47,70,2,0,12,1,0
1955,Tombo Unions,nakani000yos,Yoshiyuki Nakanishi*,23,8,9,9,0,1,0,0,0,0,0,0,0,4,0.111,0.111,0.111,0.222,1,0,0,0,0,0
1955,Tombo Unions,nakano002tak,Takao Nakano,23,32,41,37,0,2,1,0,0,2,0,0,1,11,0.054,0.077,0.081,0.158,3,0,0,2,1,0
1955,Tombo Unions,nishik000min,Minoru Nishikura,26,82,162,150,6,29,5,2,0,10,1,3,8,26,0.193,0.239,0.253,0.492,38,3,1,3,0,0
1955,Tombo Unions,nomura002tak,Takeshi Nomura,36,30,48,43,0,7,0,1,0,3,0,0,4,7,0.163,0.234,0.209,0.443,9,2,0,1,0,0
1955,Tombo Unions,oba---000hir,Hiroshi Oba,18,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
