Year,Team,PlayerID,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
2019,Saitama Seibu Lions,akiyam000sho,Shogo Akiyama*,31,143,678,590,112,179,31,4,20,62,12,8,78,108,0.303,0.392,0.471,0.864,278,8,9,0,1,2
2019,Saitama Seibu Lions,enokid000dai,Daiki Enokida*,32,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Saitama Seibu Lions,genda-000sos,Sosuke Genda*,26,135,609,540,90,148,23,6,2,41,30,9,40,67,0.274,0.324,0.35,0.674,189,9,1,25,3,0
2019,Saitama Seibu Lions,hirai-000kat,Katsunori Hirai,27,81,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019,Saitama Seibu Lions,honda-000kei,Keisuke Honda,26,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Saitama Seibu Lions,imai--000tat,Tatsuya Imai,21,23,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2019,Saitama Seibu Lions,kaneko001yuj,Yuji Kaneko#,29,133,524,463,60,116,8,1,3,33,41,10,49,81,0.251,0.324,0.292,0.616,135,3,3,6,3,1
2019,Saitama Seibu Lions,kimura001fum,Fumikazu Kimura,30,130,441,391,46,86,12,3,10,38,16,9,24,101,0.22,0.27,0.343,0.613,134,3,5,15,6,0
2019,Saitama Seibu Lions,komazu000hit,Hitoto Komazuki,26,7,7,7,1,1,0,0,0,0,0,0,0,1,0.143,0.143,0.143,0.286,1,0,0,0,0,0
2019,Saitama Seibu Lions,kumash000mas,Masato Kumashiro,30,33,17,15,5,4,1,0,0,0,2,1,1,5,0.267,0.313,0.333,0.646,5,0,0,1,0,0
2019,Saitama Seibu Lions,kuriya001tak,Takumi Kuriyama*,35,123,466,409,35,103,21,0,7,54,0,0,48,100,0.252,0.333,0.355,0.687,145,13,3,3,3,2
2019,Saitama Seibu Lions,matsum000wat,Wataru Matsumoto,22,16,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
2019,Saitama Seibu Lions,mejia-001ern,Ernesto Mejia,33,75,147,128,13,27,9,0,6,31,0,0,15,46,0.211,0.286,0.422,0.708,54,2,0,0,4,0
2019,Saitama Seibu Lions,mizugu000dai,Daichi Mizuguchi*,30,20,11,10,5,0,0,0,0,0,2,0,1,4,0,0.091,0,0.091,0,0,0,0,0,0
2019,Saitama Seibu Lions,mori--000tom,Tomoya Mori*,23,135,573,492,96,162,34,2,23,105,3,2,72,89,0.329,0.413,0.547,0.959,269,9,2,1,6,3
2019,Saitama Seibu Lions,moriwa000ryo,Ryosuke Moriwaki,26,29,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019,Saitama Seibu Lions,nagae-000kyo,Kyohei Nagae*,26,27,26,21,4,2,1,0,0,1,1,1,4,12,0.095,0.24,0.143,0.383,3,0,0,1,0,0
2019,Saitama Seibu Lions,nakamu001tak,Takeya Nakamura,35,135,557,496,69,142,30,0,30,123,2,1,54,123,0.286,0.359,0.528,0.887,262,12,4,0,3,5
2019,Saitama Seibu Lions,nakata002sho,Shota Nakata,29,2,9,8,0,1,0,0,0,0,0,0,0,4,0.125,0.125,0.125,0.25,1,0,0,1,0,0
2019,Saitama Seibu Lions,neal--001zac,Zach Neal,30,17,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Saitama Seibu Lions,okada-000mas,Masatoshi Okada,30,36,78,61,8,16,3,1,1,7,0,0,9,12,0.262,0.375,0.393,0.768,24,1,2,6,0,0
2019,Saitama Seibu Lions,saito-001sho,Shogo Saito*,30,3,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2019,Saitama Seibu Lions,sato--001ryu,Ryusei Satoh,22,52,63,59,6,13,6,0,2,7,0,0,3,14,0.22,0.258,0.424,0.682,25,1,0,1,0,0
2019,Saitama Seibu Lions,suzuki001sho,Shohei Suzuki*,21,16,28,26,4,4,0,0,0,1,1,1,1,6,0.154,0.185,0.154,0.339,4,1,0,1,0,0
2019,Saitama Seibu Lions,takagi000wat,Wataru Takagi*,19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Saitama Seibu Lions,takaha000kon,Kona Takahashi,22,21,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2019,Saitama Seibu Lions,otaki-000ait,Aito Takeda,22,42,57,53,7,8,1,0,0,3,0,0,3,11,0.151,0.196,0.17,0.366,9,2,0,1,0,2
2019,Saitama Seibu Lions,togame000ken,Ken Togame,31,19,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019,Saitama Seibu Lions,togawa000dai,Daisuke Togawa*,23,10,25,23,3,4,1,0,1,1,0,1,2,4,0.174,0.24,0.348,0.588,8,0,0,0,0,0
2019,Saitama Seibu Lions,tonosa000shu,Shuta Tonosaki,26,143,621,533,96,146,27,6,26,90,22,6,63,132,0.274,0.353,0.493,0.846,263,9,5,14,6,0
2019,Saitama Seibu Lions,yamada001har,Haruka Yamada,22,4,13,12,2,2,0,0,0,0,0,0,1,4,0.167,0.231,0.167,0.398,2,1,0,0,0,0
2019,Saitama Seibu Lions,yamaka000hot,Hotaka Yamakawa,27,143,626,524,93,134,20,0,43,120,1,0,86,142,0.256,0.372,0.54,0.912,283,13,13,0,3,8
2019,Saitama Seibu Lions,yamano000kak,Kakeru Yamanobe,25,9,18,14,1,1,1,0,0,1,1,0,2,4,0.071,0.278,0.143,0.421,2,1,2,0,0,0
