Year,Team,PlayerID,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB
1962,Toei Flyers,ando--000jun,Junzo Ando,27,106,278,260,14,54,15,1,0,22,3,0,6,25,0.208,0.225,0.273,0.498,71,10,0,11,1,2
1962,Toei Flyers,ando--000mot,Motohiro Ando,22,47,69,65,4,5,0,0,0,1,0,0,2,27,0.077,0.105,0.077,0.181,5,3,0,2,0,0
1962,Toei Flyers,aono--000shu,Shuzo Aono,22,129,473,399,48,94,19,1,1,22,8,6,37,72,0.236,0.311,0.296,0.607,118,6,7,29,1,0
1962,Toei Flyers,busuji000sho,Shoichi Busujima*,26,132,552,473,65,136,17,11,12,77,27,8,55,57,0.288,0.356,0.446,0.802,211,3,1,13,10,0
1962,Toei Flyers,dobash000mas,Masayuki Dobashi,26,48,96,89,3,13,1,0,0,2,1,0,0,20,0.146,0.146,0.157,0.303,14,0,0,7,0,0
1962,Toei Flyers,harimo000isa,Isao Harimoto*,22,133,568,472,89,157,24,4,31,99,23,8,86,46,0.333,0.435,0.598,1.032,282,7,4,0,6,18
1962,Toei Flyers,hashiz000fum,Fumio Hashizume*,25,38,6,6,0,2,1,0,0,1,0,0,0,1,0.333,0.333,0.5,0.833,3,0,0,0,0,0
1962,Toei Flyers,himoto000sac,Sachio Himoto,27,67,57,53,11,13,1,2,0,4,1,0,3,14,0.245,0.286,0.34,0.625,18,3,0,1,0,0
1962,Toei Flyers,inagak000mas,Masao Inagaki,26,71,139,123,14,27,1,0,2,12,2,1,7,17,0.22,0.263,0.276,0.54,34,0,1,6,2,2
1962,Toei Flyers,ishiha000hir,Hiroo Ishihara,22,10,8,7,1,1,1,0,0,0,0,0,1,2,0.143,0.25,0.286,0.536,2,0,0,0,0,0
1962,Toei Flyers,iwashi000koi,Koichi Iwashita,22,128,472,432,46,111,18,2,4,37,13,4,25,41,0.257,0.299,0.336,0.634,145,8,2,10,3,0
1962,Toei Flyers,kawadu000ken,Kenichi Kawazu,28,31,65,61,7,15,1,0,1,2,2,1,4,13,0.246,0.292,0.312,0.604,19,0,0,0,0,0
1962,Toei Flyers,kubota000osa,Osamu Kubota,27,44,63,58,2,11,2,0,0,2,0,0,0,12,0.19,0.19,0.224,0.414,13,0,0,5,0,0
1962,Toei Flyers,kurosa000tak,Takeshi Kurosaki,21,58,18,17,9,3,0,0,0,1,2,2,1,3,0.177,0.222,0.177,0.399,3,0,0,0,0,0
1962,Toei Flyers,ladra-001jac,Jack Ladra,29,105,261,234,29,57,9,3,3,23,6,1,17,45,0.244,0.299,0.346,0.645,81,6,2,7,1,0
1962,Toei Flyers,maruya000mas,Masami Maruyama,25,8,10,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1962,Toei Flyers,matsum002shu,Shunichi Matsumoto,21,8,18,18,0,2,1,0,0,2,0,0,0,3,0.111,0.111,0.167,0.278,3,0,0,0,0,0
1962,Toei Flyers,miyaha000hid,Hideaki Miyahara*,19,50,48,44,1,5,1,0,1,4,0,0,4,6,0.114,0.188,0.205,0.392,9,1,0,0,0,1
1962,Toei Flyers,miyaza000sho,Shoji Miyazaki,19,12,9,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0
1962,Toei Flyers,okada-000tad,Tadahiro Okada,27,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,Toei Flyers,ozaki-000yuk,Yukio Ozaki,17,49,72,65,2,9,0,0,0,3,0,0,2,13,0.139,0.162,0.139,0.3,9,1,0,4,1,0
1962,Toei Flyers,saionj000aki,Akio Saionji,24,133,599,517,85,132,28,5,8,45,24,7,72,103,0.255,0.347,0.375,0.722,194,5,2,5,3,2
1962,Toei Flyers,shimad000yuj,Yuji Shimada*,27,88,87,66,4,17,1,0,0,17,0,0,18,17,0.258,0.402,0.273,0.675,18,0,0,0,3,0
1962,Toei Flyers,takash000mas,Masayoshi Takashima,24,3,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1,0,0
1962,Toei Flyers,tanemo000mas,Masayuki Tanemo,24,85,180,169,15,43,3,5,0,13,5,0,7,26,0.254,0.292,0.331,0.624,56,5,2,2,0,1
1962,Toei Flyers,tomina000tad,Kakuro Tominaga,25,47,45,41,0,4,0,0,0,2,0,0,1,18,0.098,0.119,0.098,0.217,4,0,0,3,0,0
1962,Toei Flyers,yamamo000hac,Hachiro Yamamoto,24,80,280,259,22,60,7,2,5,27,7,5,14,43,0.232,0.273,0.332,0.605,86,6,1,5,1,2
1962,Toei Flyers,yamamo000his,Hisao Yamamoto,22,26,29,28,2,4,0,0,0,1,1,0,1,4,0.143,0.172,0.143,0.315,4,0,0,0,0,0
1962,Toei Flyers,yamamo003yos,Yoshiji Yamamoto*,27,33,10,10,0,3,0,0,0,0,0,0,0,5,0.3,0.3,0.3,0.6,3,0,0,0,0,0
1962,Toei Flyers,yoshid000kat,Katsutoyo Yoshida,27,130,529,474,73,145,23,3,18,79,26,6,42,81,0.306,0.363,0.481,0.844,228,14,4,3,6,2
